npc_id,npc_name,zone,tameable,family,level,wowhead_url,tamingskillname1,tamingskilldesc1,tamingskillname2,tamingskilldesc2,notes,appearance
195310,Oasis Mallard,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=195310,,,,,"Located in Shifting Sands, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/duck_brown.jpg; https://www.wow-petopia.com/images/skin_pix/duck_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/duck_white.jpg
197821,Springs Waterfowl,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=197821,,,,,"Located in Serene Dreams Spa, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/duck_brown.jpg; https://www.wow-petopia.com/images/skin_pix/duck_white.jpg
187451,Territorial Woodwing,Ohn'ahran Plains,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=187451,,,,,Located in Ohn'ahran Plains.,https://www.wow-petopia.com/images/skin_pix/duck_brown.jpg; https://www.wow-petopia.com/images/skin_pix/duck_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
196240,Whitecrested Waddler,Ohn'ahran Plains,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=196240,,,,,Located in Ohn'ahran Plains. Located along the river just north and east of Teerakai.,https://www.wow-petopia.com/images/skin_pix/duck_brown.jpg; https://www.wow-petopia.com/images/skin_pix/duck_white.jpg
189835,Woodwing Quacker,Ohn'ahran Plains,Can be tamed,Waterfowl,70,https://www.wowhead.com/npc=189835,,,,,"Located in Mirewood Fen, Ohn'ahran Plains.",https://www.wow-petopia.com/images/skin_pix/duck_brown.jpg; https://www.wow-petopia.com/images/skin_pix/duck_yellow.jpg
195014,Adventurous Mallard,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=195014,,,,,"Located in Eclipse Lake, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
189508,Ambercrowned Mallard,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=189508,,,,,"Located in Gardens of Unity, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
196609,Buffleheaded Waterfowl,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=196609,,,,,"Located in Tyrhold Reservoir, Thaldraszus. Buffleheaded Waterfowl with this ID are found on the ground.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
196674,Buffleheaded Waterfowl,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=196674,,,,,"Located in Tyrhold Reservoir, Thaldraszus. Buffleheaded Waterfowl with this ID can be found flying about the reservoir.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
197685,Cliffs Mallard,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=197685,,,,,"Located in Bluefeather Cliffs, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
187490,Duck,Ohn'ahran Plains,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=187490,,,,,"Located in Cloverwood Hollow, Ohn'ahran Plains.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
197355,Duck,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=197355,,,,,"Located in Algeth'ar Academy, Thaldraszus. Found by the eastern/upper end of the waterway just south of the Academy.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
195008,Emerald Mallard,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=195008,,,,,"Located in Eclipse Lake, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
194909,Feather Ruffling Duck,Ohn'ahran Plains,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=194909,,,,,"Located in Stonefray Cliffs, Ohn'ahran Plains.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
190708,Jadethroat Mallard,Ohn'ahran Plains,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=190708,,,,,"Located in Ohn'ahran Plains. Part of the zone story quest, ""Connection to Ohn'ahra"". Located at the river ford approximately mid-way between Maruukai and Rusza'thar Reach.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
193636,Pinewing Mallard,Ohn'ahran Plains,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=193636,,,,,Located in Ohn'ahran Plains. Found along the waterway to the west of Forkriver Crossing that flows west to east.,https://www.wow-petopia.com/images/skin_pix/duck_green.jpg; https://www.wow-petopia.com/images/skin_pix/duck_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/duck_white.jpg
195117,Pond Duck,Ohn'ahran Plains,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=195117,,,,,Located in Ohn'ahran Plains. Found in a pond to the northeast of Teerakai (in a field across the river).,https://www.wow-petopia.com/images/skin_pix/duck_green.jpg; https://www.wow-petopia.com/images/skin_pix/duck_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/duck_white.jpg
192373,Verdant Mallard,Thaldraszus,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=192373,,,,,"Located in Wild Cliffs, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
187442,Waking Duck,The Waking Shores,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=187442,,,,,"Located in Crumbling Cliffs, Apex Canopy, The Waking Shores. Found throughout the zone.",https://www.wow-petopia.com/images/skin_pix/duck_green.jpg
212495,Shadelapper Duck,Amirdrassil (Dragon Isles Zone),Can be tamed,Waterfowl,70,https://www.wowhead.com/npc=212495,,,,,Located in Amirdrassil (Dragon Isles Zone). Found along many coastal areas of the zone.,https://www.wow-petopia.com/images/skin_pix/duck_green.jpg; https://www.wow-petopia.com/images/skin_pix/duck_yellow.jpg
195892,Mother Duck,Ohn'ahran Plains,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=195892,,,,,"Located in Stonefray Cliffs, Ohn'ahran Plains.",https://www.wow-petopia.com/images/skin_pix/duck_white.jpg
192953,Thicket Mallard,Ohn'ahran Plains,Can be tamed,Waterfowl,60-70,https://www.wowhead.com/npc=192953,,,,,"Located in Thunderspine Thicket, Ohn'ahran Plains.",https://www.wow-petopia.com/images/skin_pix/duck_white.jpg; https://www.wow-petopia.com/images/skin_pix/duck_yellow.jpg
59665,Crested Bandit Crane,The Jade Forest,Can be tamed,Waterfowl,10-35,https://www.wowhead.com/npc=59665,,,,,Located in The Jade Forest.,https://www.wow-petopia.com/images/skin_pix/craneblack.jpg
58885,Sha-Haunted Crane,Krasarang Wilds,Can be tamed,Waterfowl,15-35,https://www.wowhead.com/npc=58885,,,,,Located in Krasarang Wilds. Sha aura removed on taming.,https://www.wow-petopia.com/images/skin_pix/craneblack.jpg
139456,Mistdown Riverhunter,Nazmir,Can be tamed,Waterfowl,25-50,https://www.wowhead.com/npc=139456,,,,,Located in Nazmir. Just south of the Antul'Mita Plateau.,https://www.wow-petopia.com/images/skin_pix/craneblack.jpg; https://www.wow-petopia.com/images/skin_pix/craneblue.jpg
63584,Corrupted Crane,The Jade Forest,Can be tamed,Waterfowl,35,https://www.wowhead.com/npc=63584,,,,,"Located in The Jade Forest. Found on shoreline east of the Jade Temple, but only when the daily ""The Darkness Around Us"" is offered there.",https://www.wow-petopia.com/images/skin_pix/craneblack.jpg
59763,Great Crane,Krasarang Wilds,Can be tamed,Waterfowl,35,https://www.wowhead.com/npc=59763,,,,,Located in Krasarang Wilds.,https://www.wow-petopia.com/images/skin_pix/craneblack.jpg
71143,Windfeather Chick,Timeless Isle,Can be tamed,Waterfowl,35,https://www.wowhead.com/npc=71143,,,,,Located in Timeless Isle.,https://www.wow-petopia.com/images/skin_pix/craneblack.jpg
168240,Gorgebeak,Bastion,Can be tamed,Waterfowl,51-60 Elite,https://www.wowhead.com/npc=168240,,,,,"Located in Firstborne's Bounty, Bastion.",https://www.wow-petopia.com/images/skin_pix/cranebluewhite.jpg
175653,Ephemeral Mistwalker,Bastion,Can be tamed,Waterfowl,52,https://www.wowhead.com/npc=175653,,,,,Located in Bastion. Found in the pools around central Bastion.,https://www.wow-petopia.com/images/skin_pix/cranebluewhite.jpg
170460,Pearly Wader,Ardenweald,Can be tamed,Waterfowl,56-60,https://www.wowhead.com/npc=170460,,,,,"Located in The Growthworks & Banks of Life, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/cranebluewhite.jpg
171341,Bladebeak Hatchling,De Other Side (Dungeon),Can be tamed,Waterfowl,60,https://www.wowhead.com/npc=171341,,,,,Located in De Other Side (Dungeon).,https://www.wow-petopia.com/images/skin_pix/cranebluewhite.jpg
172983,Grand Blue Heron,Ardenweald,Can be tamed,Waterfowl,60,https://www.wowhead.com/npc=172983,,,,,"Located in Heart of the Forest, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/cranebluewhite.jpg
59786,Lotus Crane,The Jade Forest,Can be tamed,Waterfowl,10-35,https://www.wowhead.com/npc=59786,,,,,Located in The Jade Forest.,https://www.wow-petopia.com/images/skin_pix/craneblue.jpg
133285,Riverbottom Hunter,Tiragarde Sound,Can be tamed,Waterfowl,10-50,https://www.wowhead.com/npc=133285,,,,,"Located in Blushwater Brook and Winterdeep Basin, Tiragarde Sound.",https://www.wow-petopia.com/images/skin_pix/craneblue.jpg
58741,Glade Sprinter,Valley of the Four Winds,Can be tamed,Waterfowl,15-35,https://www.wowhead.com/npc=58741,,,,,"Located in Gilded Fan, Valley of the Four Winds.",https://www.wow-petopia.com/images/skin_pix/craneblue.jpg
65819,Violetdown Songspinner,Krasarang Wilds,Can be tamed,Waterfowl,15-35,https://www.wowhead.com/npc=65819,,,,,Located in Krasarang Wilds.,https://www.wow-petopia.com/images/skin_pix/craneblue.jpg
59787,Sunrise Crane,The Jade Forest,Can be tamed,Waterfowl,10-35,https://www.wowhead.com/npc=59787,,,,,Located in The Jade Forest.,https://www.wow-petopia.com/images/skin_pix/cranebrown.jpg
137181,Mead-Craving Crane,Tiragarde Sound,Can be tamed,Waterfowl,10-50,https://www.wowhead.com/npc=137181,,,,,"Located in Blushwater Brook, Tiragarde Sound. Spawned during the first stage of the Imperiled Merchants vignette.",https://www.wow-petopia.com/images/skin_pix/cranebrown.jpg
57299,Glade Hunter,Valley of the Four Winds,Can be tamed,Waterfowl,15-35,https://www.wowhead.com/npc=57299,,,,,"Located in Gilded Fan, Valley of the Four Winds.",https://www.wow-petopia.com/images/skin_pix/cranebrown.jpg
67128,Kracor <Songstress of the Glade>,Valley of the Four Winds,Can be tamed,Waterfowl,15-35,https://www.wowhead.com/npc=67128,,,,,"Located in Gilded Fan, Valley of the Four Winds. Kracor stands in roughly the middle of the Gilded Fan, perched on a mossy rock.",https://www.wow-petopia.com/images/skin_pix/cranebrown.jpg
60616,Child of Chi-Ji,Krasarang Wilds,Can be tamed,Waterfowl,35,https://www.wowhead.com/npc=60616,,,,,Located in Krasarang Wilds.,https://www.wow-petopia.com/images/skin_pix/cranebrown.jpg
103817,Tufted Crane Chick,Suramar,Can be tamed,Waterfowl,45,https://www.wowhead.com/npc=103817,,,,,Located in Suramar.,https://www.wow-petopia.com/images/skin_pix/cranebrown.jpg
175654,Dusky Mistwalker,Bastion,Can be tamed,Waterfowl,60,https://www.wowhead.com/npc=175654,,,,,Located in Bastion. Found in the pools in northern Bastion.,https://www.wow-petopia.com/images/skin_pix/cranedarkpurple.jpg
172072,Mist-Maddened Wader,Ardenweald,Can be tamed,Waterfowl,60 Elite,https://www.wowhead.com/npc=172072,,,,,"Located in Mistveil Tangle, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/cranedarkpurple.jpg
170910,Shimmering Wader,Ardenweald,Can be tamed,Waterfowl,57-60,https://www.wowhead.com/npc=170910,,,,,"Located in Ardenweald. Found along the watercourse east and south-east of Heart of the Forest, east to Shimmerbough and Emerald Glade.",https://www.wow-petopia.com/images/skin_pix/cranegreenwhite.jpg
174247,Starlight Crane,Ardenweald,Can be tamed,Waterfowl,60,https://www.wowhead.com/npc=174247,,,,,"Located in The Distant Grotto, Ardenweald. Found on the island to the north of the main Ardenweald area.",https://www.wow-petopia.com/images/skin_pix/cranegreenwhite.jpg; https://www.wow-petopia.com/images/skin_pix/cranepurple.jpg
170790,Tranquil Puddlewader,Ardenweald,Can be tamed,Waterfowl,60,https://www.wowhead.com/npc=170790,,,,,Located in Ardenweald. Inhabits the watery areas north of Heart of the Forest.,https://www.wow-petopia.com/images/skin_pix/cranegreenwhite.jpg
172070,Unnerved Wader,Ardenweald,Can be tamed,Waterfowl,60 Elite,https://www.wowhead.com/npc=172070,,,,,"Located in Misteveil Tangle, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/cranegreenwhite.jpg; https://www.wow-petopia.com/images/skin_pix/cranepurple.jpg
59105,Wandering Greenback,The Jade Forest,Can be tamed,Waterfowl,10-35,https://www.wowhead.com/npc=59105,,,,,Located in The Jade Forest.,https://www.wow-petopia.com/images/skin_pix/cranegreen.jpg
58116,Carp Hunter,Krasarang Wilds,Can be tamed,Waterfowl,15-35,https://www.wowhead.com/npc=58116,,,,,Located in Krasarang Wilds.,https://www.wow-petopia.com/images/skin_pix/cranegreen.jpg
58766,Glade Singer,Valley of the Four Winds,Can be tamed,Waterfowl,15-35,https://www.wowhead.com/npc=58766,,,,,"Located in Gilded Fan, Valley of the Four Winds.",https://www.wow-petopia.com/images/skin_pix/cranegreen.jpg
63796,Needlebeak <Lord of the Flock>,Krasarang Wilds,Can be tamed,Waterfowl,15-35,https://www.wowhead.com/npc=63796,,,,,"Located in Dojani River, Krasarang Wilds. Found to the north-east of Thunder Cleft, just east of the waterfall.",https://www.wow-petopia.com/images/skin_pix/cranegreen.jpg
73158,Emerald Gander,Timeless Isle,Can be tamed,Waterfowl,35 Rare,https://www.wowhead.com/npc=73158,,,,,"Located in Timeless Isle. To increase your chances of the Emerald Gander spawning, kill Brilliant Windfeathers in the areas surrounding the Celestial Court.",https://www.wow-petopia.com/images/skin_pix/cranegreen.jpg
102960,Glitterpool Heron,Suramar,Can be tamed,Waterfowl,45,https://www.wowhead.com/npc=102960,,,,,Located in Suramar.,https://www.wow-petopia.com/images/skin_pix/cranegreen.jpg
162449,Puddle Strider,Ardenweald,Can be tamed,Waterfowl,57-60 Elite,https://www.wowhead.com/npc=162449,,,,,"Located in Emerald Glade, Dreamshrine Basin & Hibernal Hollow, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/cranemauve.jpg; https://www.wow-petopia.com/images/skin_pix/cranepurple.jpg
50885,Patrannache,Valley of the Four Winds,Can be tamed,Waterfowl,15-35 Rare Elite,https://www.wowhead.com/npc=50885,,,,,Located in Valley of the Four Winds. See this video for tracking information.,https://www.wow-petopia.com/images/skin_pix/cranepink.jpg
72762,Brilliant Windfeather,Timeless Isle,Can be tamed,Waterfowl,35 Elite,https://www.wowhead.com/npc=72762,,,,,Located in Timeless Isle.,https://www.wow-petopia.com/images/skin_pix/cranepink.jpg
240070,Docile Flamingo,Undermine,Can be tamed,Waterfowl,80,https://www.wowhead.com/npc=240070,,,,,"Located in Emerald Hills Golf Course , Undermine.",https://www.wow-petopia.com/images/skin_pix/cranepink.jpg
230931,Scrapbeak <Scourge of the Course>,Undermine,Can be tamed,Waterfowl,80 Rare,https://www.wowhead.com/npc=230931,,,,,"Located in Emerald Hills Golf Course, Undermine.",https://www.wow-petopia.com/images/skin_pix/cranepink.jpg
174592,Territorial Wader,Ardenweald,Can be tamed,Waterfowl,57-60,https://www.wowhead.com/npc=174592,,,,,"Located in Shimmerbough, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/cranepurple.jpg
169762,Duskfeather Wooper,Ardenweald,Can be tamed,Waterfowl,60,https://www.wowhead.com/npc=169762,,,,,Located in Ardenweald. Found in the waters west and south of Dreamsong Fenn to the north-west of Star Lake Amphitheater.,https://www.wow-petopia.com/images/skin_pix/cranepurple.jpg
165086,Nightsong Elder,Ardenweald,Can be tamed,Waterfowl,60 Elite,https://www.wowhead.com/npc=165086,,,,,"Located in Elder Stand, Ardenweald. Found along the main watercourse of the area.",https://www.wow-petopia.com/images/skin_pix/cranepurple.jpg
161889,Nightsong Wader,Ardenweald,Can be tamed,Waterfowl,60,https://www.wowhead.com/npc=161889,,,,,"Located in Garden of Night, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/cranepurple.jpg
171181,Territorial Bladebeak,De Other Side (Dungeon),Can be tamed,Waterfowl,60 Elite,https://www.wowhead.com/npc=171181,,,,,Located in De Other Side (Dungeon).,https://www.wow-petopia.com/images/skin_pix/cranepurple.jpg
165087,Wounded Nightsong Elder,Ardenweald,Can be tamed,Waterfowl,60 Elite,https://www.wowhead.com/npc=165087,,,,,"Located in Elder Stand, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/cranepurple.jpg
55015,Whitefeather Crane,The Wandering Isle (Pandaren Starting Zone),Can be tamed,Waterfowl,1-20,https://www.wowhead.com/npc=55015,,,,,"Located in The Singing Pools, The Wandering Isle (Pandaren Starting Zone). Non-aggressive to people; aggressive to frogs.",https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
58694,Ink-Tipped Crane,The Jade Forest,Can be tamed,Waterfowl,10-35,https://www.wowhead.com/npc=58694,,,,,Located in The Jade Forest.,https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
89014,Grassland Heron,Azsuna,Can be tamed,Waterfowl,10-45,https://www.wowhead.com/npc=89014,,,,,Located in Azsuna.,https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
105838,Redcrested Heron,Azsuna,Can be tamed,Waterfowl,10-45,https://www.wowhead.com/npc=105838,,,,,"Located in Olivian Veil, Azsuna.",https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
89652,Shallows Heron,Azsuna,Can be tamed,Waterfowl,10-45,https://www.wowhead.com/npc=89652,,,,,"Located in El'dranil Shallows, Azsuna.",https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
56752,Whitefisher Crane,Valley of the Four Winds,Can be tamed,Waterfowl,15-35,https://www.wowhead.com/npc=56752,,,,,Located in Valley of the Four Winds.,https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
130224,Rivermarsh Needleback,Nazmir,Can be tamed,Waterfowl,25-50,https://www.wowhead.com/npc=130224,,,,,"Located in The Shattered River, Nazmir.",https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
58450,White Crane,Vale of Eternal Blossoms,Can be tamed,Waterfowl,35,https://www.wowhead.com/npc=58450,,,,,Located in Vale of Eternal Blossoms.,https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
72761,Windfeather Nestkeeper,Timeless Isle,Can be tamed,Waterfowl,35,https://www.wowhead.com/npc=72761,,,,,Located in Timeless Isle.,https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
134316,Stormsong Crane,Stormsong Valley,Can be tamed,Waterfowl,35-50,https://www.wowhead.com/npc=134316,,,,,Located in Stormsong Valley. Along rivers in the zone.,https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
103639,Ivory Tufted Crane,Suramar,Can be tamed,Waterfowl,45,https://www.wowhead.com/npc=103639,,,,,Located in Suramar.,https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
156780,White Crane,Vale of Eternal Blossoms,Can be tamed,Waterfowl,50,https://www.wowhead.com/npc=156780,,,,,"Located in The Summer Fields, Vale of Eternal Blossoms. Appears in the Assaults phase, during all Assaults.",https://www.wow-petopia.com/images/skin_pix/cranewhite.jpg
165914,Glitterfeather Wader,Ardenweald,Can be tamed,Waterfowl,56-60,https://www.wowhead.com/npc=165914,,,,,"Located in Glittering Falls, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/craneyellowwhite.jpg
175651,Suntouched Mistwalker,Bastion,Can be tamed,Waterfowl,60,https://www.wowhead.com/npc=175651,,,,,Located in Bastion. Found in pools in northern Bastion.,https://www.wow-petopia.com/images/skin_pix/craneyellowwhite.jpg
178743,Terrified Glitterfeather,Ardenweald,Can be tamed,Waterfowl,60,https://www.wowhead.com/npc=178743,,,,,"Located in Ardenweald. Only present during the ""Battle for Ardenweald"" scenario.",https://www.wow-petopia.com/images/skin_pix/craneyellowwhite.jpg
257241,Ripfang Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=257241,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Obscurion Citadel, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_yellow.jpg
250637,Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=250637,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Gorging Pit, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_yellow.jpg
250633,Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=250633,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Gorging Pit, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_yellow.jpg
254577,Spiteful Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=254577,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,Located in Voidstorm. Found in various areas around the zone.,https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_red.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_orange.jpg
250545,Stalking Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=250545,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,Located in Voidstorm. Found in various areas around the zone.,https://www.wow-petopia.com/images/skin_pix/stalker_orange.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_red.jpg
254576,Stalking Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=254576,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,Located in Voidstorm. Found in various areas around the zone.,https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_red.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_orange.jpg
255354,Starving Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=255354,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,Located in Voidstorm. Found south-east of The Voidspire.,https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_red.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_orange.jpg
257244,Vicious Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=257244,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,Located in Voidstorm. Found south-east of The Voidspire.,https://www.wow-petopia.com/images/skin_pix/stalker_yellow.jpg
257127,Barbtooth Bloodtracker,Midnight Delves,Can be tamed,Whiptail,90 Elite,https://www.wowhead.com/npc=257127,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,Located in Midnight Delves. Can spawn as a part of a Nemesis group only during the first season of Midnight Delves.,https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_red.jpg; https://www.wow-petopia.com/images/skin_pix/stalker_orange.jpg
247559,Den-Gorger Zitoc,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=247559,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Den of Predaxus, Voidstorm. Found in a cave on the northern edge of the area.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
252107,Encroaching Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=252107,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Ingress, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
248016,Grafted Shredder,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=248016,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Voidscar Arena , Voidstorm. It loses its collar and void effect when tamed.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
247807,Prowling Griefshredder,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=247807,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Bastion of Valor, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
244945,Rampant Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=244945,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Nexus-Point Xenas, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
235414,Ravenous Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=235414,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Ingress, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
257240,Ripfang Stalker,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=257240,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Obscurion Citadel, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
238488,Seething Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=238488,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Bladeburrows, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
243264,Seething Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=243264,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Bladeburrows, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
244617,Shredclaw Packhunter,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=244617,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Night Trench, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
238162,Trench Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=238162,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Obscurion Citadel, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
240089,Trench Shredclaw,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=240089,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Obscurion Citadel, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
240737,Trench Stalker,Voidstorm,Can be tamed,Whiptail,80-90,https://www.wowhead.com/npc=240737,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Obscurion Citadel, Voidstorm.",https://www.wow-petopia.com/images/skin_pix/stalker_blue.jpg
