npc_id,npc_name,zone,family,name_keeper,notes,taming_requirements
227201,Tidal Sandsnapper,Isle of Dorn,Crab,,,
227202,Jeweled Flutterwing,Isle of Dorn,Moth,,,
227205,Young Jeweled Flutterwing,Isle of Dorn,Moth,,,
227247,Alpine Hawk,Isle of Dorn,Bird of Prey,,,
227255,Caverndeep Kodiak,Hallowfall,Bear,,,
227265,Kodiak Cub,Hallowfall,Bear,,,
227280,Feasting Mite,Azj-Kahet,Blood Beast,,,Blood Beast
227282,Sweetstinger Soldier,Hallowfall,Wasp,,,
227285,Sweetstinger Scout,Hallowfall,Wasp,,,
227325,Bubbling Mudskip,The Ringing Deeps,Hopper,,,
227346,Dirtsnoot Tunneler,The Ringing Deeps,Rodent,,,
227364,Disrupted Glowmite,Azj-Kahet,Moth,,,
227367,Contaminated Rockslime,Azj-Kahet,Worm,,"It seems likely this sea slug started out as an unintended tameable creature, but it was left that way!",Exotic
227369,Agitated Eel,Azj-Kahet,Serpent,,,
227373,Vicious Spiderling,Khaz Algar Delves,Spider,,"Can spawn if NPCs in delves are killed when they have the buff, 'Zekvir's Infestation' from Zekvir. Zekvir is an additional surprise encounter that can appear in any delve.",
227439,Iridescent Beetle,Hallowfall,Beetle,,,
227470,Siltbrood Jawcrawler,Hallowfall,Worm,,,Exotic
227483,Caverndeep Kodiak,Hallowfall,Bear,,,
227484,Kodiak Cub,Hallowfall,Bear,,,
227538,Ironhide Gazer,The Ringing Deeps,Basilisk,,,
227552,Immature Kodiak,Hallowfall,Bear,,,
227569,Storm-Touched Clawfiend,Siren Isle,Crab,,"Found in a special 'storm' phase of Siren Isle that you can access after completing the zone's weekly quest (by participating in activities and killing various NPCs around Siren Isle) and unlocking Special Assignment: Storm's a Brewin. Once unlocked, speak to Suzie Boltwrench at Flotsam Shoal to enter or leave the storm phase at any time, even after you complete the assignment.",
227572,Parched Scuttler,Hallowfall,Crab,,"Found in the far south of the zone, just before the Ruptured Lake entrance to Azj-Kahet, on the cliffs to the east of the river.",
227605,Immature Kodiak,Hallowfall,Bear,,,
227608,Undersea Salamanther,Hallowfall,Lizard,,,
227618,Weave Drone,Hallowfall,Beetle,,,
227627,Grandtalon Kestral,Isle of Dorn,Bird of Prey,,Possibly found in a single location: flying high over a beach to the south-east of Earthcrawl Mines and Freywold Village.,
227631,Sweetstinger Wasp,Hallowfall,Wasp,,,
227638,Sharptalon Kestral,Isle of Dorn,Bird of Prey,,,
227652,Curious Kodiak,Hallowfall,Bear,,,
227660,Sandsifting Hardshell,Siren Isle,Crab,,,
227664,Tidal Sandskitterer,Siren Isle,Crab,,,
227668,Seafeather Albatross,Siren Isle,Bird of Prey,,,
227686,Trained Parrot,Siren Isle,Bird of Prey,,,
227756,Wild Ramolith,Isle of Dorn,Gruffhorn,,,
227757,Sea Hawk,Hallowfall,Bird of Prey,,,
227771,Watchful Hyena,Undermine,Hyena,,,
227777,Sandboring Jawcrawler,Hallowfall,Worm,,,Exotic
227778,Sandgorged Jawcrawler,Hallowfall,Worm,,,Exotic
227780,Sandboring Hatchling,Hallowfall,Worm,,,Exotic
227794,Slimy Mollusc,Isle of Dorn,Carapid,,,Exotic
227799,Gull,Isle of Dorn,Bird of Prey,,Flies about the cliffs east of Cinderbrew Meadery.,
227808,Ravageling,Hallowfall,Beetle,,Spawns during combat with Ravageant.,
227933,Penumbral Shalehorn,Hallowfall,Stag,,,
227934,Penumbral Bull,Hallowfall,Stag,,,
227935,Penumbral Calf,Hallowfall,Stag,,,
227954,Gloomcliff Grizzly,Hallowfall,Bear,,,
227980,Hilltop Jawcrawler,Hallowfall,Worm,,,Exotic
227999,Penumbral Shalehorn,Hallowfall,Stag,,,
228000,Penumbral Bull,Hallowfall,Stag,,,
228012,Immature Shalehorn,Hallowfall,Stag,,,
228045,Hilltop Broodmother,Hallowfall,Worm,,,Exotic
228055,Hilltop Hatchling,Hallowfall,Worm,,,Exotic
228115,Carefree Calf,Hallowfall,Stag,,,
228120,Wary Bull,Hallowfall,Stag,,,
228153,Immature Shalehorn,Hallowfall,Stag,,,
228212,Tidewake Eel,Hallowfall,Serpent,,,
228213,Tidewake Moray,Hallowfall,Serpent,,,
228217,Wary Shalehorn,Hallowfall,Stag,,,
228427,Stagshell Swarmer,Dalaran,Beetle,,Spawned by Queensguard An'Jak Shabtir during the War Within Intro questline in Dalaran.,
228447,Highrock Cow,Hallowfall,Stag,,,
228450,Highrock Bull,Hallowfall,Stag,,,
228451,Highrock Calf,Hallowfall,Stag,,,
228465,The Captain,Undermine,Hopper,,"Spawns from the quest, ""G.E.T.A. The Captain"". It is surrounded by smaller mudskippers that act like they are part of the model, but they're lost upon taming.",
228506,Sunken River Eel,Azj-Kahet,Serpent,,,
228555,Jittery Shardling,Zuldazar,Shale Beast,,,Exotic
228556,Agitated Kaja'crawler,Zuldazar,Shale Beast,,,Exotic
228823,Undersea Salamanther,Hallowfall,Lizard,,,
228874,Penumbral Calf,Hallowfall,Stag,,,
228875,Gloomcliff Grizzly,Hallowfall,Bear,,,
228876,Gloomcliff Matriarch,Hallowfall,Bear,,,
228999,Soaring Fishhawk,Hallowfall,Bird of Prey,,,
229060,Enraged Kodiak,Hallowfall,Bear,,"Found where the rivers converge south-west of Mereldar during the quest, ""Fishing is Good for the Soul"".",
229067,Coastal Foulbiter,Hallowfall,Lizard,,,
229068,Coastal Foulbiter,Hallowfall,Lizard,,,
229072,Acidbreath Jawcrawler,Hallowfall,Worm,,,Exotic
229073,Acidbreath Hatchling,Hallowfall,Worm,,,Exotic
229074,Acidbreath Broodmother,Hallowfall,Worm,,,Exotic
229087,Mana-Flecked Crawler,Isle of Dorn,Crab,,,
229088,Scavenging Falcon,Isle of Dorn,Bird of Prey,,,
229096,Nervous Mongrel,Hallowfall,Hound,,,
229097,Nervous Mongrel,Hallowfall,Hound,,,
229098,Cowed Mongrel,Hallowfall,Hound,,,
229099,Cowed Mongrel,Hallowfall,Hound,,,
229111,Unsettled Glowmite,Azj-Kahet,Moth,,,
229117,Highrock Cow,Hallowfall,Stag,,,
229119,Highrock Calf,Hallowfall,Stag,,,
229135,Fallfisher Swiftwing,Hallowfall,Bird of Prey,,,
229167,Duskborn Mongrel,Hallowfall,Hound,,,
229170,Duskborn Darkhound,Hallowfall,Hound,,,
229172,Duskborn Mongrel,Hallowfall,Hound,,,
229179,Duskborn Pup,Hallowfall,Hound,,,
229191,Ascent Osprey,Hallowfall,Bird of Prey,,,
229205,Thickhide Jawcrawler,Hallowfall,Worm,,,Exotic
229206,Thickhide Behemoth,Hallowfall,Worm,,,Exotic
229207,Thickhide Hatchling,Hallowfall,Worm,,,Exotic
229423,Dirtcrusted Stagshell,Azj-Kahet,Beetle,,,
229522,Cliffreach Pridetalon,Siren Isle,Feathermane,,,Feathermane
229523,Sieve Spinedrifter,Azj-Kahet,Serpent,,,
229526,Agitated Pyremite,Azj-Kahet,Moth,,,
229527,Sirentusk,Siren Isle,Boar,,,
229532,Infused Stormfeather,Siren Isle,Bird of Prey,,"Found in a special 'storm' phase of Siren Isle that you can access after completing the zone's weekly quest (by participating in activities and killing various NPCs around Siren Isle) and unlocking Special Assignment: Storm's a Brewin. Once unlocked, speak to Suzie Boltwrench at Flotsam Shoal to enter or leave the storm phase at any time, even after you complete the assignment.",
229534,Stormfeather Falcon,Siren Isle,Bird of Prey,,,
229547,Shimmer Shaleshell,Azj-Kahet,Carapid,,,Exotic
229605,Deepwalking Ambusher,Azj-Kahet,Spider,,,
229617,Escaped Lynx,Hallowfall,Cat,,"Found in the wilds east of Dunelle's Kindness, down from the zone entrance from The Ringing Deeps.",
229620,Escaped Lynx,Hallowfall,Cat,,"Found in the wilds east of Dunelle's Kindness, down from the zone entrance from The Ringing Deeps.",
229622,Cliffreach Matriarch,Siren Isle,Feathermane,,,Feathermane
229638,Docile Cloudrook,Isle of Dorn,Feathermane,,"Found on Sunken Shield - a rocky island off the south-east coast of Dorn, and also on an island in the far west - in the strait between Storm's Watch and Dhar Oztan. The cloudrooks on Sunken Shield appear in all three colours, but the ones on the western island only seem to appear in the mid-grey, despite having the same NPC ID.",Feathermane
229647,Cranky Bombling,Zuldazar,Crab,,,
229650,Resourceful Bombshell,Zuldazar,Crab,,,
229666,Saltwind Pterrordax,Zuldazar,Pterrordax,,,Exotic
229668,Seawing Axebeak,Zuldazar,Bird of Prey,,,
229679,Scavenger Threadling,Azj-Kahet,Spider,,,
229688,Starved Swarmite,Azj-Kahet,Blood Beast,,"Flies high over the pit, situated in the far west of the city.",Blood Beast
229704,Docile Cloudrook,Isle of Dorn,Feathermane,,,Feathermane
229705,Docile Cloudrook,Isle of Dorn,Feathermane,,,Feathermane
229738,Coastal Skitterclaw,Zuldazar,Crab,,,
229812,Warbling Mudskip,Isle of Dorn; The Ringing Deeps; Hallowfall; Azj-Kahet,Hopper,,Has a chance to spawn when you dig up a patch of Disturbed Earth around any of the main Khaz Algar ('The War Within') zones. To unlock this you need to complete the quest Everyday I'm Snufflin in The Ringing Deeps.,
229813,Disturbed Krolusk,Isle of Dorn; The Ringing Deeps; Hallowfall; Azj-Kahet,Carapid,,Has a chance to spawn when you dig up a patch of Disturbed Earth around any of the main Khaz Algar ('The War Within') zones. To unlock this you need to complete the quest Everyday I'm Snufflin in The Ringing Deeps.,Exotic
229814,Enraged Snuffler,Isle of Dorn; The Ringing Deeps; Hallowfall; Azj-Kahet,Rodent,,Has a chance to spawn when you dig up a patch of Disturbed Earth around any of the main Khaz Algar ('The War Within') zones. To unlock this you need to complete the quest Everyday I'm Snufflin in The Ringing Deeps.,
229816,Ambushing Swarmer,Isle of Dorn; The Ringing Deeps; Hallowfall; Azj-Kahet,Blood Beast,,Has a chance to spawn when you dig up a patch of Disturbed Earth around any of the main Khaz Algar ('The War Within') zones. To unlock this you need to complete the quest Everyday I'm Snufflin in The Ringing Deeps.,Blood Beast
229817,Ambushing Swarmer,Isle of Dorn; The Ringing Deeps; Hallowfall; Azj-Kahet,Blood Beast,,Has a chance to spawn when you dig up a patch of Disturbed Earth around any of the main Khaz Algar ('The War Within') zones. To unlock this you need to complete the quest Everyday I'm Snufflin in The Ringing Deeps.,Blood Beast
229820,Wandering Scuttleshell,Isle of Dorn; The Ringing Deeps; Hallowfall; Azj-Kahet,Crab,,Has a chance to spawn when you dig up a patch of Disturbed Earth around any of the main Khaz Algar ('The War Within') zones. To unlock this you need to complete the quest Everyday I'm Snufflin in The Ringing Deeps.,
229821,Burrowing Jawcrawler,Isle of Dorn; The Ringing Deeps; Hallowfall; Azj-Kahet,Worm,,Has a chance to spawn when you dig up a patch of Disturbed Earth around any of the main Khaz Algar ('The War Within') zones. To unlock this you need to complete the quest Everyday I'm Snufflin in The Ringing Deeps.,Exotic
229836,Saltwind Hatchling,Zuldazar,Pterrordax,,,Exotic
229856,Coralclaw Ravager,Siren Isle,Lizard,,"Spawns with the rare NPC, Coralweaver Calliso. Its chain collar disappears when attacked.",
230141,Tracking Stonesniffer,Siren Isle,Boar,True,Spawns on days when Vrykul are invading the isle. Found around the central part of the isle.,
230293,Dustback Burrower,K'aresh,Carapid,,,Exotic
230359,Gritshell Krolusk,K'aresh,Carapid,,,Exotic
230365,Sand Swooper,K'aresh,Ray,,,
230377,Void-touched Hopper,K'aresh,Hopper,,,
230384,Void-touched Hoppling,K'aresh,Hopper,,,
230429,Voidglass Swooper,K'aresh,Ray,,,
230598,Sandbank Hopper,K'aresh,Hopper,,,
230830,Storm-Infused Skittersong,Siren Isle,Carapid,,"Found in a special 'storm' phase of Siren Isle that you can access after completing the zone's weekly quest (by participating in activities and killing various NPCs around Siren Isle) and unlocking Special Assignment: Storm's a Brewin. Once unlocked, speak to Suzie Boltwrench at Flotsam Shoal to enter or leave the storm phase at any time, even after you complete the assignment.",Exotic
230906,Siltwing Hunter,K'aresh,Ray,,,
230917,Briny Skipfin,The Ringing Deeps,Hopper,,,
230918,Briny Skippling,The Ringing Deeps,Hopper,,,
230919,Sporenose Burrower,The Ringing Deeps,Rodent,,,
230920,Fluttering Glowmite,The Ringing Deeps,Moth,,,
230921,Guttercrag Glowbug,The Ringing Deeps,Moth,,,
230922,Darkchasm Krolusk,The Ringing Deeps,Carapid,,,Exotic
230925,Underlight Crag Moth,The Ringing Deeps,Moth,,,
230931,Scrapbeak <Scourge of the Course>,Undermine,Waterfowl,True,,
230971,Pei-Wu Tiger,The Wandering Isle (Open Zone),Cat,,"Located in Pei-Wu Forest, The Wandering Isle (Open Zone). The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.",
230982,Dazed Crag Moth,The Ringing Deeps,Moth,,,
230983,Dazed Mothling,The Ringing Deeps,Moth,,,
230995,Nitro <Black Blood Hound>,Undermine,Hyena,True,,
231017,Grimewick,Undermine,Crab,True,,
231053,Blushleaf Wader,The Wandering Isle (Open Zone),Turtle,,"Located in Pei-Wu Forest & Wreck of the Skyseeker, The Wandering Isle (Open Zone). The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.",
231115,Explosive Cargo,Undermine,Crab,,"Has a chance of spawning when you click on Questionable Crates during the world quest, Contraband Banned. This quest is only available if you've signed a weekly contract with the Blackwater Cartel but you can choose a new contract after each weekly reset. It's also possible to get someone with access to the quest to spawn the crab for you but you'd have to tame it before it was killed.",
231146,Saltwing Petrel,The Wandering Isle (Open Zone),Bird of Prey,,Located in The Wandering Isle (Open Zone). Found in the southern portion of the Isle. The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.,
231153,Corsac Fox,The Wandering Isle (Open Zone),Fox,,"Located in The Dawning Valley, The Wandering Isle (Open Zone). The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.",
231194,Jade-Scaled Windsteed,The Wandering Isle (Open Zone),Stag,,"Located in The Dawning Valley, The Wandering Isle (Open Zone). Widespread in the northern section of the Isle. The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.",
231195,Crimson Windsteed,The Wandering Isle (Open Zone),Stag,,"Located in The Dawning Valley, The Wandering Isle (Open Zone). Widespread in the northern section of the Isle. The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.",
231217,Territorial Nibbler,Undermine,Rodent,,Can be found when digging through S.C.R.A.P. piles.,
231257,Shimmering Windsteed,The Wandering Isle (Open Zone),Stag,,"Located in Ridge of Laughing Winds, The Wandering Isle (Open Zone). Roams the ridge to the west of Pool of the Paw, south of Morning Breeze Village. The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.",
231258,Serene Windsteed,The Wandering Isle (Open Zone),Stag,,"Located in Ridge of Laughing Winds, The Wandering Isle (Open Zone). Roams the ridge to the west of Pool of the Paw, south of Morning Breeze Village. The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.",
231259,Amused Cloud Serpent,The Wandering Isle (Open Zone),Lesser Dragonkin,,Located in The Wandering Isle (Open Zone). Flies around the northern portion of the Isle. The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.,Cloud Serpent
231315,Visiting Cloud Serpent,The Wandering Isle (Open Zone),Lesser Dragonkin,,Located in The Wandering Isle (Open Zone). Flies around the center of the Isle. The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.,Cloud Serpent
231316,Whitefeather Crane,The Wandering Isle (Open Zone),Waterfowl,,"Located in The Singing Pools, The Wandering Isle (Open Zone). The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.",
231322,Lambent Waterstrider,The Wandering Isle (Open Zone),Water Strider,,"Located in The Singing Pools, The Wandering Isle (Open Zone). The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.",Exotic
231324,Watchful Cloud Serpent,The Wandering Isle (Open Zone),Lesser Dragonkin,,Located in The Wandering Isle (Open Zone). Flies around the central east and central west portions of the Isle. The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.,Cloud Serpent
231340,Inquisitive Cloud Serpent,The Wandering Isle (Open Zone),Lesser Dragonkin,,Located in The Wandering Isle (Open Zone). Flies around the western part of the Isle. The Wandering Isle is open to any character on your account after you complete the Pandaren Heritage quest chain. You reach it via the same balloon you used at the start of the chain.,Cloud Serpent
231380,Undercrawler,Operation: Floodgate (Dungeon),Spider,,"Located in The Waterworks, Operation: Floodgate (Dungeon).",
231808,Pilfering Mawrat,The Maw,Rodent,,Found only during the Midnight Prologue quest chain added in Patch 11.2.7. The involved storyline begins with a summons from Arator: Meet Arator.,
231809,Emboldened Mawrat,The Maw,Rodent,,Found only during the Midnight Prologue quest chain added in Patch 11.2.7. The involved storyline begins with a summons from Arator: Meet Arator.,
231986,Deepwater Matriarch,Siren Isle,Crab,,"Found in a special 'storm' phase of Siren Isle that you can access after completing the zone's weekly quest (by participating in activities and killing various NPCs around Siren Isle) and unlocking Special Assignment: Storm's a Brewin. Once unlocked, speak to Suzie Boltwrench at Flotsam Shoal to enter or leave the storm phase at any time, even after you complete the assignment.",
232098,"""Chowdar"" <Escaped Auction Parcel #8675308>",K'aresh,Blood Beast,True,Runs around in southeastern Scrapdrift Sands. Loses their pink heart ribbon upon taming.,Blood Beast
232106,Brightscale Wyrm,Magisters' Terrace (Midnight) (Dungeon),Serpent,,Located in Magisters' Terrace (Midnight) (Dungeon).,
232111,The Nightreaver,K'aresh,Ray,True,Can only be found while Phase Diving.,
232193,Stalker of the Wastes,K'aresh,Warp Stalker,,Can only be found while Phase Diving.,
232195,Urmag  <The Terror Below>,K'aresh,Carapid,True,Just north of Eco-Dome: Rhovan. Can only be found while Phase Diving.,Exotic
232257,Escaped Stalker,K'aresh,Warp Stalker,,,
232699,Juvenile Dustback,K'aresh,Carapid,,,Exotic
233213,Trained Thief-Hunter,K'aresh,Warp Stalker,,"Spawns during the quest, We Are Our Words.",
233254,Cliffreach Pridetalon,Siren Isle,Feathermane,,,Feathermane
233612,Dazzled Lightmoth,Undermine,Moth,,"Spawns when changing batteries during the world quest, What Plants Crave in Undermine.",
233938,George  <The Big Pinch>,Zuldazar,Crab,,"To tame this crab you need to locate and click on five large, yellow Kaja'mite Chunks in the vicinity and then quickly tame him before the effect goes away. If you try to tame him without clicking on the kaja'mite you'll be told you're unworthy.",
233939,Pterrordax Matriarch,Zuldazar,Pterrordax,,,Exotic
234197,Flametouched Ray,K'aresh,Ray,,"Spawns during the quest, Give me Fuel"".",
234292,Nesting Rat,Undermine,Rodent,,,
234779,K'aresh Cragstalker,K'aresh,Warp Stalker,,,
234780,K'aresh Stalkling,K'aresh,Warp Stalker,,,
234858,Sand Strider,K'aresh,Carapid,,,Exotic
234959,Sirentusk Piglet,Siren Isle,Boar,,,
235095,Dreaming Festive Reindeer,Old Hillsbrad Foothills (Dungeon),Stag,,"Located in Old Hillsbrad Foothills (Dungeon). This reindeer can only be found during the Feast of Winter Veil. To tame it you need to have your gear transmogged to a full, four-piece 'Festive Holiday' transmog set, including the coat, pants, boots, belt (either Red or Green - but not a mix; and the vest versions don't seem to work currently, but the shorts do). These items can be purchased from Wulmort Jinglepocket or Penney Copperpinch near Greatfather Winter in Ironforge and Orgrimmar, respectively. Alternatively, you can also use the 'Disposable Winter Veil Suits' toy, though currently the green appearance doesn't seem to work, just the red one (but you can keep swapping). If you're not using the full appearance, the reindeer cannot be seen. Inside the dungeon, the solitary reindeer can be found atop the large spur to the east of the entrance, sleeping in a tree hollow at the southern end (around 36.0,39.0). The red-nosed version is much rarer, so you may need to reset the dungeon a number of times to find one but you can '/tar dreaming festive reindeer' from a short way into the entrance tunnel (a bit past the first bend) and its portrait will reveal which appearance it has (but if you enter the instance before donning the transmog set it won't appear until you reach its location!).",
235230,Saltwind Pterrodax,Zuldazar,Pterrordax,,Spawned by the Saltwind Matriarch during combat.,Exotic
235303,Pit Prowler,Undermine,Hyena,,,
235413,Territorial Netherwasp,Voidstorm,Wasp,,,
235414,Ravenous Shredclaw,Voidstorm,Whiptail,,,Exotic
235415,Hungry Kilivore,Voidstorm,Ravager,,,
236165,Dragonhawk Mossbeak,Zul'Aman,Dragonhawk,,,
236166,Dragonhawk Plumesparker,Zul'Aman,Dragonhawk,,,
236168,Cinderdig Amazard,Zul'Aman,Lizard,,,
236169,Cinderscale Amazard,Zul'Aman,Lizard,,,
236295,Forest Lynx,Eversong Woods,Cat,,,
236346,Lightdazzled Crawler,Harandar,Serpent,,,Florafaun
236539,Giant Goldeneye,Eversong Woods,Bird of Prey,,"Found during the quest, Light Guide Us.",
236552,Lightbloat Trampler,Eversong Woods,Hydra,,,Florafaun
236560,Lucent Hookbeak,Eversong Woods,Carrion Bird,,,Florafaun
236640,Dustseeker Spiderling,Eversong Woods,Spider,,,
236645,Shadetooth Bat,Eversong Woods,Bat,,,
237201,Agitated Thorntalon,Harandar,Raptor,,,Florafaun
237204,Surly Potatoad,Harandar,Hopper,,,Florafaun
237237,Cragshell Snail,Harandar,Carapid,,,Exotic
237249,Underroot Beetle,Harandar,Beetle,,,
237258,Rock Sporebat,Harandar,Ray,,,
237282,Lil' Skipper,Undermine,Hopper,,Spawned by The Captain.,
237396,Lightbloom Hydra,Eversong Woods,Hydra,,,Florafaun
237399,Invasive Light Wyrm,Eversong Woods,Serpent,,,
237400,Displaced Lynx,Eversong Woods,Cat,,,
237402,Lightbloom Petalwing,Eversong Woods,Carrion Bird,,,Florafaun
237408,Light Wyrm,Eversong Woods,Serpent,,,
237414,Lightbloom Hydra,Eversong Woods,Hydra,,,Florafaun
237496,Lightmad Saptor,Eversong Woods,Raptor,,,Florafaun
237500,Invasive Shinesipper,Eversong Woods,Carrion Bird,,,Florafaun
237505,Overzealous Lightcrawler,Eversong Woods,Serpent,,,Florafaun
237583,Gurgling Skipper,Harandar,Hopper,,,
237590,Lightbloom Petalwing,Harandar,Carrion Bird,,,Florafaun
237633,Lightfrenzy Devourer,Eversong Woods,Serpent,,,Florafaun
237635,Lightfrenzy Tyrannosaptor,Eversong Woods,Devilsaur,,,Exotic|Florafaun
237694,Water Strider,Harandar,Water Strider,,,Exotic
237704,Cleftling Sporeglider,Harandar,Sporebat,,,
237709,Pilfering Petalwing,Harandar,Carrion Bird,,,Florafaun
237711,Petalchomper,Harandar,Direhorn,,,Direhorn|Florafaun
237750,Ramon'ta the Insatiable,K'aresh,Worm,True,"Spawns during the quest, The Void Hunter. Note that an untameable version appears early in the quest and this tameable version appears towards the end.",Exotic
237753,Void Stalker,K'aresh,Warp Stalker,,"Spawns during the quest, ""Distilled Darkness"".",
237958,Shrine Pango,Zul'Aman,Scalehide,,,
237959,Pangopup,Zul'Aman,Scalehide,,,
237960,Pango Matriarch,Zul'Aman,Scalehide,,,
238087,Agitated Wyrm,Eversong Woods,Serpent,,,
238089,Territorial Dragonhawk,Eversong Woods,Dragonhawk,,,
238162,Trench Shredclaw,Voidstorm,Whiptail,,,Exotic
238369,Whipwind Shredclaw,Voidstorm,Whiptail,,,Exotic
238478,Untethered Jawhead,K'aresh,Blood Beast,,Can only be found while Phase Diving.,Blood Beast
238488,Seething Shredclaw,Voidstorm,Whiptail,,,Exotic
238492,Gale Stormray,Voidstorm,Ray,,,
238547,Enraged K'arroc Shade,K'aresh,Bird of Prey,,Can only be found while Phase Diving. Loses Ethereal effect upon taming.,
238607,Junkyard Hyena,Undermine,Hyena,,,
238608,Trained Scrounger,Undermine,Hyena,,,
238609,Salty Snarler,Undermine,Hyena,,,
238610,Armored Growler,Undermine,Hyena,,,
238611,Off-Duty Sniffer,Undermine,Hyena,,,
238625,Escaped Bombshell,Undermine,Crab,,"Found in a sewer in Tailgate Park. The entrance is an openable sewer lid at coordinates 50.5, 41.2.",
238739,Squatter,Eversong Woods,Spider,,,
239207,Crusty Litterpicker,Undermine,Crab,,"Found in a sewer in Bilgewater Flats. The entrance is an openable sewer lid at coordinates 40.5, 28.6.",
239210,Fluorescent Trashpicker,Undermine,Crab,,"Found in a sewer near the center of Hovel Hill. The entrance is an openable sewer lid at coordinates 36.0, 37.4.",
239229,Rusty Trashnester,Undermine,Crab,,"Found in a sewer in the north-eastern edge of The Vatworks. The entrance is an openable sewer lid at coordinates 33.8, 57.5.",
239324,Escaped Subject,Undermine,Rodent,,,
239325,Radioactive Subject,Undermine,Rodent,,"This rat can be found on the roof of one of the round, green tank-like buildings in the west of The Vatworks right above the entrance to Steamwheedle Laboratories, around 28, 71. Reaching it isn't trivial but one of the most reliable methods found so far is to obtain a Back-Strapped Missile and use it to reach the roof. These reusable rockets can be found occasionally in Undermine delves, in either the end chests or mislaid curiosities. Once you have one, you can stand at an optimal distance from the building, such as the ground around 32.2, 76.7 (there's often a Noggenfogger Recall Technician on a metal platform nearby), face directly at the building and launch. It may take a few tries to get it right.",
239427,Vengeful Shredclaw,Voidstorm,Warp Stalker,,,
239461,Heinous Klaxid,Voidstorm,Scorpid,,,
239832,Enraged Thorntail Shade,K'aresh,Fox,,Can only be found while Phase Diving. Loses its ethereal effect upon taming.,
239878,Weary Matriarch,Zul'Aman,Cat,,,
239879,Riled-Up Ruffian,Zul'Aman,Cat,,,
240070,Docile Flamingo,Undermine,Waterfowl,,,
240089,Trench Shredclaw,Voidstorm,Whiptail,,,Exotic
240416,Hot-Head Lynx,Eversong Woods,Cat,,,
240495,Swarming Shinemaw,Eversong Woods,Scalehide,,,Florafaun
240511,Twilight Ray,Zul'Aman,Ray,,"Found during the Zul'Aman intro quest chain, ""Dis Was Our Land"" but disappears afterwards",
240544,Vicious Ray,Zul'Aman,Ray,,"Found during the Zul'Aman intro quest chain, ""Dis Was Our Land"" but disappears afterwards",
240577,Lightfrenzy Shinesipper,Eversong Woods,Carrion Bird,,,Florafaun
240676,Cautious Turtle,Zul'Aman,Turtle,,,
240737,Trench Stalker,Voidstorm,Whiptail,,,Exotic
241354,Void-Infused Brightscale,Magisters' Terrace (Midnight) (Dungeon),Serpent,,Located in Magisters' Terrace (Midnight) (Dungeon).,
241360,Dustback Burrower,K'aresh,Carapid,,"Found west of Eco-Dome: Primus during the world quest, Endangered Specimens.",Exotic
241363,Siltwing Hunter,K'aresh,Ray,,"Found west of Eco-Dome: Primus during the world quest, Endangered Specimens.",
241465,Swarming Shinesipper,Eversong Woods,Carrion Bird,,,Florafaun
241466,Swarming Lightsaptor,Eversong Woods,Raptor,,,Florafaun
241570,Vicious Consumptor,Voidstorm,Worm,,,Exotic
242024,The Snapping Scourge,Zul'Aman,Lizard,True,,
242028,Lightwood Borer,Zul'Aman,Wasp,True,,
242032,Oophaga <The Egg Eater>,Zul'Aman,Hopper,True,,
242034,Voidtouched Crustacean,Zul'Aman,Crab,,To the north-west of the main area. Loses its Void-corruption effect when tamed.,
242035,The Devouring Invader,Zul'Aman,Ray,True,,
242055,Blinding Thornmaw,Harandar,Scalehide,,,Florafaun
242057,Glimmering Thornmaw,Harandar,Scalehide,,,Florafaun
242165,Tearful Boar,Zul'Aman,Boar,,,
242166,Weeping Swine,Zul'Aman,Boar,,,
242167,Moody Mammoth,Zul'Aman,Mammoth,,,
242168,Jubilant Calf,Zul'Aman,Mammoth,,,
242189,Melancholy Eagle,Zul'Aman,Bird of Prey,,,
242226,Underbrush Prowler,Eversong Woods,Cat,,,
242227,Nightshade Flutterer,Eversong Woods,Bat,,,
242247,Scrapdrift Burrower,K'aresh,Carapid,,,Exotic
